name,our_fhtw_lb,our_fhtw_ub,FraSMT_fhtw,Triangulator_fhtw,FraSMT_ghtw
rand-25-10-25-87-22.xml.hg,4.5,5.0,5.0,5.0,
rand-25-10-25-87-23.xml.hg,4.0,5.5,5.0,5.0,
rand-25-10-25-87-24.xml.hg,4.5,5.5,5.0,5.0,
rand-25-10-25-87-25.xml.hg,4.0,5.0,5.0,5.0,
rand-25-10-25-87-26.xml.hg,4.5,5.5,5.0,5.0,
rand-25-10-25-87-27.xml.hg,4.5,6.0,5.5,5.5,
rand-25-10-25-87-28.xml.hg,5.0,6.0,5.5,5.5,
rand-25-10-25-87-29.xml.hg,5.0,6.0,5.5,5.5,
rand-25-10-25-87-30.xml.hg,5.0,6.5,5.5,5.5,
rand-25-10-25-87-31.xml.hg,4.999998333333333,6.0,5.5,5.5,
rand-25-10-25-87-32.xml.hg,4.5,6.0,5.0,5.0,
rand-25-10-25-87-33.xml.hg,5.0,6.0,5.5,5.5,
rand-25-10-25-87-34.xml.hg,5.0,6.5,6.0,6.0,
rand-25-10-25-87-35.xml.hg,4.5,6.0,5.5,5.5,
rand-25-10-25-87-36.xml.hg,4.9999982875709446,6.5,5.5,5.5,
rand-25-10-25-87-37.xml.hg,4.0,5.0,5.0,5.0,
rand-25-10-25-87-38.xml.hg,5.0,6.0,5.5,5.5,
rand-25-10-25-87-39.xml.hg,4.5,6.0,5.5,5.5,
rand-25-10-25-87-40.xml.hg,4.499999,5.5,5.0,5.0,
rand-25-10-25-87-41.xml.hg,4.5,5.5,5.0,5.0,
rand-25-10-25-87-42.xml.hg,4.5,6.0,5.5,5.5,
rand-25-10-25-87-43.xml.hg,5.0,6.0,5.5,5.5,
rand-25-10-25-87-44.xml.hg,4.5,5.5,5.5,5.5,
rand-25-10-25-87-45.xml.hg,4.5,6.0,5.5,5.5,
rand-25-10-25-87-46.xml.hg,4.5,5.5,5.0,5.0,
rand-25-10-25-87-47.xml.hg,5.0,6.0,5.5,5.5,
rand-25-10-25-87-48.xml.hg,5.0,6.0,5.5,5.5,
rand-25-10-25-87-49.xml.hg,4.499999813264075,5.0,5.0,5.0,
rand-25-10-25-87-50.xml.hg,4.5,6.0,5.5,5.5,
rand-3-20-20-60-632-01.xml.hg,3.8000000000000003,5.0,4.833,4.833,
rand-3-20-20-60-632-02.xml.hg,4.0,4.666666666666667,4.667,4.667,
rand-3-20-20-60-632-03.xml.hg,3.6666666666666665,4.666666666666667,4.667,4.667,
rand-3-20-20-60-632-04.xml.hg,3.6666666666666665,4.666666666666667,4.667,4.667,
rand-3-20-20-60-632-05.xml.hg,3.6666666666666665,4.666666666666667,4.667,4.667,
rand-3-20-20-60-632-06.xml.hg,3.5454545454545454,4.666666666666667,4.5,4.5,
rand-3-20-20-60-632-07.xml.hg,3.8000000000000003,4.666666666666667,4.333,4.333,
rand-3-20-20-60-632-08.xml.hg,3.9999988268403186,5.0,4.667,4.667,
rand-3-20-20-60-632-09.xml.hg,4.0,5.0,4.667,4.667,
rand-3-20-20-60-632-10.xml.hg,3.6666666666666665,4.666666666666667,4.364,4.364,
rand-3-20-20-60-632-11.xml.hg,4.0,5.333333333333333,4.8,4.8,
rand-3-20-20-60-632-12.xml.hg,3.6666666666666665,5.0,4.714,4.714,
rand-3-20-20-60-632-13.xml.hg,3.9999991741130434,5.0,4.75,4.75,
rand-3-20-20-60-632-14.xml.hg,3.714284857142857,4.666666666666667,4.667,4.667,
rand-3-20-20-60-632-15.xml.hg,3.875,4.666666666666667,4.393,4.393,
rand-3-20-20-60-632-16.xml.hg,4.333332115208716,5.333333333333333,5.0,5.0,
rand-3-20-20-60-632-17.xml.hg,3.833333333333333,4.666666666666667,4.429,4.429,
rand-3-20-20-60-632-18.xml.hg,3.6666666666666665,4.487804878048781,4.333,4.333,
rand-3-20-20-60-632-19.xml.hg,4.0,5.0,4.75,4.75,
rand-3-20-20-60-632-20.xml.hg,3.6666666666666665,4.76,4.417,4.417,
rand-3-20-20-60-632-21.xml.hg,3.6666666666666665,4.666666666666667,4.6,4.6,
rand-3-20-20-60-632-22.xml.hg,3.6666666666666665,4.666666666666667,4.286,4.286,
rand-3-20-20-60-632-23.xml.hg,4.0,4.7,4.667,4.667,
rand-3-20-20-60-632-24.xml.hg,4.0,4.714285714285714,4.667,4.667,
rand-3-20-20-60-632-25.xml.hg,3.8,4.666666666666667,4.5,4.5,
rand-3-20-20-60-632-26.xml.hg,3.75,5.0,4.667,4.667,
rand-3-20-20-60-632-27.xml.hg,4.0,4.666666666666667,4.5,4.5,
rand-3-20-20-60-632-28.xml.hg,3.6666666666666665,4.666666666666667,4.333,4.333,
rand-3-20-20-60-632-29.xml.hg,3.9999991112611113,5.0,5.0,5.0,
rand-3-20-20-60-632-30.xml.hg,3.749999820907702,4.666666666666667,4.667,4.667,
rand-3-20-20-60-632-31.xml.hg,3.999999192307692,5.0,4.833,4.833,
rand-3-20-20-60-632-32.xml.hg,3.6666666666666665,4.35,4.333,4.333,
rand-3-20-20-60-632-33.xml.hg,4.0,5.0,5.0,5.0,
rand-3-20-20-60-632-34.xml.hg,4.0,4.666666666666667,4.667,4.667,
rand-3-20-20-60-632-35.xml.hg,3.6666666666666665,4.5,4.348,4.348,
rand-3-20-20-60-632-36.xml.hg,4.0,5.0,4.833,4.833,
rand-3-20-20-60-632-37.xml.hg,4.0,5.333333333333333,5.0,5.0,
rand-3-20-20-60-632-38.xml.hg,4.0,4.666666666666667,4.667,4.667,
rand-3-20-20-60-632-39.xml.hg,3.8000000000000003,4.666666666666667,4.444,4.444,
rand-3-20-20-60-632-40.xml.hg,3.5555555555555554,4.0,4.0,4.0,
rand-3-20-20-60-632-41.xml.hg,3.9999986612142853,4.708333333333333,4.667,4.667,
rand-3-20-20-60-632-42.xml.hg,3.8333333333333335,4.666666666666667,4.667,4.667,
rand-3-20-20-60-632-43.xml.hg,3.6666666666666665,4.666666666666666,4.25,4.25,
rand-3-20-20-60-632-44.xml.hg,3.6666666666666665,4.333333333333333,4.333,4.333,
rand-3-20-20-60-632-45.xml.hg,3.6666666666666665,4.333333333333333,4.333,4.333,
rand-3-20-20-60-632-46.xml.hg,3.6666666666666665,4.666666666666666,4.333,4.333,
rand-3-20-20-60-632-47.xml.hg,4.0,4.666666666666667,4.6,4.6,
rand-3-20-20-60-632-48.xml.hg,4.0,4.666666666666667,4.667,4.667,
rand-3-20-20-60-632-49.xml.hg,3.666665428571428,4.666666666666667,4.423,4.423,
rand-3-20-20-60-632-50.xml.hg,4.0,5.0,4.7,4.7,
rand-3-20-20-60-632f-01.xml.hg,3.666666666666667,5.0,4.833,4.833,
rand-3-20-20-60-632f-02.xml.hg,4.0,5.0,4.667,4.667,
rand-3-20-20-60-632f-03.xml.hg,3.75,4.666666666666667,4.667,4.667,
rand-3-20-20-60-632f-04.xml.hg,4.0,4.666666666666667,4.667,4.667,
rand-3-20-20-60-632f-05.xml.hg,3.99999873733784,5.0,4.667,4.667,
rand-3-20-20-60-632f-06.xml.hg,3.75,4.666666666666667,4.5,4.5,
rand-3-20-20-60-632f-07.xml.hg,3.75,4.666666666666667,4.333,4.333,
rand-3-20-20-60-632f-08.xml.hg,3.9999989199999995,4.75,4.667,4.667,
rand-3-20-20-60-632f-09.xml.hg,3.999999451485761,4.714285714285714,4.667,4.667,
rand-3-20-20-60-632f-10.xml.hg,3.6666666666666665,4.666666666666667,4.364,4.364,
rand-3-20-20-60-632f-11.xml.hg,4.0,5.0,4.8,4.8,
rand-3-20-20-60-632f-12.xml.hg,4.0,4.8,4.714,4.714,
rand-3-20-20-60-632f-13.xml.hg,3.75,5.0,4.75,4.75,
rand-3-20-20-60-632f-14.xml.hg,3.75,4.666666666666667,4.667,4.667,
rand-3-20-20-60-632f-15.xml.hg,3.9999992732272722,4.666666666666667,4.393,4.393,
rand-3-20-20-60-632f-16.xml.hg,4.0,5.333333333333333,5.0,5.0,
rand-3-20-20-60-632f-17.xml.hg,4.0,5.0,4.429,4.429,
rand-3-20-20-60-632f-18.xml.hg,3.6666666666666665,4.5,4.333,4.333,
rand-3-20-20-60-632f-19.xml.hg,3.6666666666666665,5.0,4.75,4.75,
rand-3-20-20-60-632f-20.xml.hg,3.7777777777777777,4.733333333333333,4.417,4.417,
rand-3-20-20-60-632f-21.xml.hg,3.6666666666666665,4.666666666666667,4.6,4.6,
rand-3-20-20-60-632f-22.xml.hg,3.6666666666666665,4.5,4.286,4.286,
rand-3-20-20-60-632f-23.xml.hg,3.9999994444444447,5.0,4.667,4.667,
rand-3-20-20-60-632f-24.xml.hg,3.9999993846778845,5.0,4.667,4.667,
rand-3-20-20-60-632f-25.xml.hg,4.0,5.0,4.5,4.5,
rand-3-20-20-60-632f-26.xml.hg,3.75,5.0,4.667,4.667,
rand-3-20-20-60-632f-27.xml.hg,3.6666666666666665,4.666666666666667,4.5,4.5,
rand-3-20-20-60-632f-28.xml.hg,3.6666666666666665,4.333333333333333,4.333,4.333,
rand-3-20-20-60-632f-29.xml.hg,4.0,5.0,5.0,5.0,
rand-3-20-20-60-632f-30.xml.hg,3.6666666666666665,5.0,4.667,4.667,
rand-3-20-20-60-632f-31.xml.hg,4.0,5.0,4.833,4.833,
rand-3-20-20-60-632f-32.xml.hg,3.6666666666666665,4.35,4.333,4.333,
rand-3-20-20-60-632f-33.xml.hg,4.0,5.0,5.0,5.0,
rand-3-20-20-60-632f-34.xml.hg,3.6666666666666665,5.0,4.667,4.667,
rand-3-20-20-60-632f-35.xml.hg,3.6666656666666664,4.666666666666667,4.348,4.348,
rand-3-20-20-60-632f-36.xml.hg,4.0,5.0,4.833,4.833,
rand-3-20-20-60-632f-37.xml.hg,4.0,5.333333333333333,5.0,5.0,
rand-3-20-20-60-632f-38.xml.hg,3.7142847142857134,4.666666666666667,4.667,4.667,
rand-3-20-20-60-632f-39.xml.hg,4.0,4.666666666666667,4.444,4.444,
rand-3-20-20-60-632f-40.xml.hg,3.6666666666666665,4.333333333333333,4.0,4.0,
rand-3-20-20-60-632f-41.xml.hg,4.0,5.0,4.667,4.667,
rand-3-20-20-60-632f-42.xml.hg,4.0,4.75,4.667,4.667,
rand-3-20-20-60-632f-43.xml.hg,3.6666666666666665,4.666666666666667,4.25,4.25,
rand-3-20-20-60-632f-44.xml.hg,3.6666666666666665,4.666666666666667,4.333,4.333,
rand-3-20-20-60-632f-45.xml.hg,3.833333333333333,4.333333333333333,4.333,4.333,
rand-3-20-20-60-632f-46.xml.hg,3.6666666666666665,4.4,4.333,4.333,
rand-3-20-20-60-632f-47.xml.hg,3.999999142242857,4.857142857142857,4.6,4.6,
rand-3-20-20-60-632f-48.xml.hg,4.0,5.0,4.667,4.667,
rand-3-20-20-60-632f-49.xml.hg,3.666665777777778,4.428571428571429,4.423,4.423,
rand-3-20-20-60-632f-50.xml.hg,4.0,5.0,4.7,4.7,
rand-3-24-24-76-632-01.xml.hg,4.4,6.0,5.667,5.667,
rand-3-24-24-76-632-02.xml.hg,4.3333317004888885,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632-03.xml.hg,4.5,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632-04.xml.hg,4.0,5.0,4.889,4.889,
rand-3-24-24-76-632-05.xml.hg,4.666666666666666,6.0,5.667,5.667,
rand-3-24-24-76-632-06.xml.hg,4.384615384615385,5.75,5.5,5.5,
rand-3-24-24-76-632-07.xml.hg,4.636363636363637,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632-08.xml.hg,4.5,5.75,5.333,5.333,
rand-3-24-24-76-632-09.xml.hg,4.375,5.666666666666667,5.381,5.381,
rand-3-24-24-76-632-10.xml.hg,4.333333333333333,5.666666666666667,5.667,5.667,
rand-3-24-24-76-632-11.xml.hg,4.333333333333333,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632-12.xml.hg,4.333333333333333,6.0,5.667,5.667,
rand-3-24-24-76-632-13.xml.hg,4.0,5.0,4.714,4.714,
rand-3-24-24-76-632-14.xml.hg,4.333333333333333,5.666666666666666,5.214,5.214,
rand-3-24-24-76-632-15.xml.hg,4.333333333333333,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632-16.xml.hg,4.333333333333333,5.428571428571429,5.143,5.143,
rand-3-24-24-76-632-17.xml.hg,4.666666666666666,6.0,5.688,5.688,
rand-3-24-24-76-632-18.xml.hg,4.5,5.333333333333334,5.333,5.333,
rand-3-24-24-76-632-19.xml.hg,4.4999997275346315,6.0,5.333,5.333,
rand-3-24-24-76-632-20.xml.hg,4.666666666666667,5.999999999999999,5.667,5.667,
rand-3-24-24-76-632-21.xml.hg,4.0,5.4,5.0,5.0,
rand-3-24-24-76-632-22.xml.hg,4.4,6.0,5.667,5.667,
rand-3-24-24-76-632-23.xml.hg,4.66666624026872,6.0,5.429,5.429,
rand-3-24-24-76-632-24.xml.hg,4.666665666666667,6.0,5.729,5.729,
rand-3-24-24-76-632-25.xml.hg,4.840909090909091,5.666666666666667,5.455,5.455,
rand-3-24-24-76-632-26.xml.hg,4.5,6.0,5.6,5.6,
rand-3-24-24-76-632-27.xml.hg,4.666665878787879,6.0,5.667,5.667,
rand-3-24-24-76-632-28.xml.hg,4.0,5.333333333333333,5.0,5.0,
rand-3-24-24-76-632-29.xml.hg,4.333332444524444,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632-30.xml.hg,4.666666666666666,6.0,5.333,5.333,
rand-3-24-24-76-632-31.xml.hg,4.333333333333333,5.666666666666667,5.077,5.077,
rand-3-24-24-76-632-32.xml.hg,4.333333333333333,5.333333333333333,5.0,5.0,
rand-3-24-24-76-632-33.xml.hg,4.666666157423797,5.666666666666667,5.376,5.376,
rand-3-24-24-76-632-34.xml.hg,4.357142857142857,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632-35.xml.hg,4.666666666666667,6.0,5.667,5.667,
rand-3-24-24-76-632-36.xml.hg,4.142856238343955,5.666666666666666,5.333,5.333,
rand-3-24-24-76-632-37.xml.hg,4.3333326,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632-38.xml.hg,4.666666666666667,6.0,5.455,5.455,
rand-3-24-24-76-632-39.xml.hg,4.5,6.050000000000001,5.5,5.5,
rand-3-24-24-76-632-40.xml.hg,4.6,6.0,5.4,5.4,
rand-3-24-24-76-632-41.xml.hg,4.666666666666667,6.0,5.667,5.667,
rand-3-24-24-76-632-42.xml.hg,4.666666666666667,6.0,5.435,5.435,
rand-3-24-24-76-632-43.xml.hg,4.333333333333333,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632-44.xml.hg,4.5,5.666666666666667,5.4,5.4,
rand-3-24-24-76-632-45.xml.hg,4.666666666666666,6.0,5.667,5.667,
rand-3-24-24-76-632-46.xml.hg,4.333333333333333,5.666666666666666,5.333,5.333,
rand-3-24-24-76-632-47.xml.hg,5.0,6.0,5.722,5.722,
rand-3-24-24-76-632-48.xml.hg,4.666666666666667,6.0,5.667,5.667,
rand-3-24-24-76-632-49.xml.hg,4.666666666666666,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632-50.xml.hg,4.666665166893332,6.0,5.667,5.667,
rand-3-24-24-76-632f-01.xml.hg,4.666665666666667,6.0,5.667,5.667,
rand-3-24-24-76-632f-02.xml.hg,4.333333333333333,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632f-03.xml.hg,4.333333333333333,6.0,5.333,5.333,
rand-3-24-24-76-632f-04.xml.hg,4.0,5.333333333333333,4.889,4.889,
rand-3-24-24-76-632f-05.xml.hg,4.666666666666667,6.0,5.667,5.667,
rand-3-24-24-76-632f-06.xml.hg,4.666666666666666,5.666666666666667,5.5,5.5,
rand-3-24-24-76-632f-07.xml.hg,4.666666666666667,5.333333333333334,5.333,5.333,
rand-3-24-24-76-632f-08.xml.hg,4.3999999999999995,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632f-09.xml.hg,4.333333333333333,6.0,5.381,5.381,
rand-3-24-24-76-632f-10.xml.hg,4.428571428571429,6.0,5.667,5.667,
rand-3-24-24-76-632f-11.xml.hg,4.4,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632f-12.xml.hg,4.416666666666666,6.0,5.667,5.667,
rand-3-24-24-76-632f-13.xml.hg,4.272726538461539,5.333333333333333,4.714,4.714,
rand-3-24-24-76-632f-14.xml.hg,4.333333333333333,5.666666666666667,5.214,5.214,
rand-3-24-24-76-632f-15.xml.hg,4.333333333333333,5.666666666666666,5.333,5.333,
rand-3-24-24-76-632f-16.xml.hg,4.142857142857142,5.555555555555555,5.143,5.143,
rand-3-24-24-76-632f-17.xml.hg,4.666666666666666,6.0,5.688,5.688,
rand-3-24-24-76-632f-18.xml.hg,4.333332851851852,5.333333333333333,5.333,5.333,
rand-3-24-24-76-632f-19.xml.hg,4.333333333333333,6.0,5.333,5.333,
rand-3-24-24-76-632f-20.xml.hg,4.666666666666666,6.0,5.667,5.667,
rand-3-24-24-76-632f-21.xml.hg,4.5,5.333333333333333,5.0,5.0,
rand-3-24-24-76-632f-22.xml.hg,4.666666666666666,6.0,5.667,5.667,
rand-3-24-24-76-632f-23.xml.hg,4.666666666666667,6.0,5.429,5.429,
rand-3-24-24-76-632f-24.xml.hg,4.666666121212121,6.0,5.729,5.729,
rand-3-24-24-76-632f-25.xml.hg,4.4,6.0,5.455,5.455,
rand-3-24-24-76-632f-26.xml.hg,4.666666666666666,5.9,5.6,5.6,
rand-3-24-24-76-632f-27.xml.hg,4.499999312098743,6.0,5.667,5.667,
rand-3-24-24-76-632f-28.xml.hg,4.333332575309928,5.0,5.0,5.0,
rand-3-24-24-76-632f-29.xml.hg,4.333333333333333,6.0,5.333,5.333,
rand-3-24-24-76-632f-30.xml.hg,4.333332601626016,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632f-31.xml.hg,4.333333333333333,5.666666666666667,5.077,5.077,
rand-3-24-24-76-632f-32.xml.hg,4.5,5.333333333333334,5.0,5.0,
rand-3-24-24-76-632f-33.xml.hg,4.461537262381453,6.0,5.376,5.376,
rand-3-24-24-76-632f-34.xml.hg,4.333333333333333,5.666666666666666,5.333,5.333,
rand-3-24-24-76-632f-35.xml.hg,4.647058823529412,6.0,5.667,5.667,
rand-3-24-24-76-632f-36.xml.hg,4.666666666666667,5.666666666666666,5.333,5.333,
rand-3-24-24-76-632f-37.xml.hg,4.0,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632f-38.xml.hg,4.666666666666666,6.0,5.455,5.455,
rand-3-24-24-76-632f-39.xml.hg,4.666666666666666,6.0,5.5,5.5,
rand-3-24-24-76-632f-40.xml.hg,4.333333333333333,6.0,5.4,5.4,
rand-3-24-24-76-632f-41.xml.hg,4.666666666666667,6.0,5.667,5.667,
rand-3-24-24-76-632f-42.xml.hg,4.333333333333333,5.666666666666667,5.435,5.435,
rand-3-24-24-76-632f-43.xml.hg,4.333332333333328,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632f-44.xml.hg,4.666664121212121,6.0,5.4,5.4,
rand-3-24-24-76-632f-45.xml.hg,4.666666666666666,5.666666666666667,5.667,5.667,
rand-3-24-24-76-632f-46.xml.hg,4.6,5.666666666666667,5.333,5.333,
rand-3-24-24-76-632f-47.xml.hg,4.5,6.0,5.722,5.722,
rand-3-24-24-76-632f-48.xml.hg,4.6666651933094405,5.666666666666667,5.667,5.667,
rand-3-24-24-76-632f-49.xml.hg,4.666666318302222,6.0,5.333,5.333,
rand-3-24-24-76-632f-50.xml.hg,4.666666666666666,6.0,5.667,5.667,
rand-3-28-28-93-632-01.xml.hg,2.7953286963295163,6.666666666666667,6.125,6.125,
rand-3-28-28-93-632-02.xml.hg,2.8575133604988747,7.0,-1,6.118,
rand-3-28-28-93-632-03.xml.hg,2.753086950734978,6.666666666666667,-1,6.4,
rand-3-28-28-93-632-04.xml.hg,2.8062119088157345,7.0,6.333,6.333,
rand-3-28-28-93-632-05.xml.hg,2.8393548832100315,6.666666666666667,-1,6.333,
rand-3-28-28-93-632-06.xml.hg,2.8003561276454505,6.666666666666667,-1,6.333,
rand-3-28-28-93-632-07.xml.hg,2.735788850952024,6.666666666666667,-1,6.333,
rand-3-28-28-93-632-08.xml.hg,2.8053081560140396,7.0,-1,6.538,
rand-3-28-28-93-632-09.xml.hg,2.740627892254943,7.0,-1,6.333,
rand-3-28-28-93-632-10.xml.hg,2.7653569439320305,6.5,6.0,6.0,
rand-3-28-28-93-632-11.xml.hg,2.8005386992539214,7.0,6.333,6.333,
rand-3-28-28-93-632-12.xml.hg,2.779975454752938,6.666666666666667,-1,6.333,
rand-3-28-28-93-632-13.xml.hg,2.773650451225156,6.75,-1,6.348,
rand-3-28-28-93-632-14.xml.hg,2.741027574659422,6.666666666666667,6.0,6.0,
rand-3-28-28-93-632-15.xml.hg,2.7769987907875913,6.666666666666667,-1,6.333,
rand-3-28-28-93-632-16.xml.hg,2.937659663419119,7.333333333333333,-1,6.667,
rand-3-28-28-93-632-17.xml.hg,2.7002902297905402,6.666666666666667,6.273,6.273,
rand-3-28-28-93-632-18.xml.hg,2.7952616023853745,7.0,-1,6.338,
rand-3-28-28-93-632-19.xml.hg,2.87664536004912,7.333333333333333,-1,6.333,
rand-3-28-28-93-632-20.xml.hg,2.8774317754737506,6.666666666666666,6.0,6.0,
rand-3-28-28-93-632-21.xml.hg,2.8028812890434667,6.666666666666667,-1,6.333,
rand-3-28-28-93-632-22.xml.hg,2.8654800005155447,7.0,-1,6.417,
rand-3-28-28-93-632-23.xml.hg,2.821346230970028,6.666666666666667,-1,6.333,
rand-3-28-28-93-632-24.xml.hg,2.8643107366381813,6.999999999999999,6.0,6.0,
rand-3-28-28-93-632-25.xml.hg,2.8508743495334916,7.333333333333333,-1,6.667,
rand-3-28-28-93-632-26.xml.hg,2.797258000845975,7.0,-1,6.333,
rand-3-28-28-93-632-27.xml.hg,2.874486123717465,7.333333333333333,-1,6.667,
rand-3-28-28-93-632-28.xml.hg,2.7779649780945004,6.769230769230769,-1,6.333,
rand-3-28-28-93-632-29.xml.hg,2.857620902561321,6.666666666666667,-1,6.333,
rand-3-28-28-93-632-30.xml.hg,2.8000801274622864,7.0,-1,6.333,
rand-3-28-28-93-632-31.xml.hg,2.742662444288619,6.333333333333333,6.0,6.0,
rand-3-28-28-93-632-32.xml.hg,2.710735159997724,6.333333333333334,6.0,6.0,
rand-3-28-28-93-632-33.xml.hg,2.964349204481139,7.333333333333333,-1,6.667,
rand-3-28-28-93-632-34.xml.hg,2.7866441188541953,7.0,-1,6.333,
rand-3-28-28-93-632-35.xml.hg,4.666665666808333,6.333333333333333,6.0,6.0,
rand-3-28-28-93-632-36.xml.hg,2.76442289238667,6.666666666666667,6.0,6.0,
rand-3-28-28-93-632-37.xml.hg,2.7875528459015007,6.666666666666667,-1,6.1,
rand-3-28-28-93-632-38.xml.hg,2.799987195956311,7.333333333333333,-1,6.667,
rand-3-28-28-93-632-39.xml.hg,2.7697958404978156,6.911764705882353,-1,6.333,
rand-3-28-28-93-632-40.xml.hg,2.8178085184058204,7.0,-1,6.35,
rand-3-28-28-93-632-41.xml.hg,2.7750096829459587,6.666666666666666,-1,6.333,
rand-3-28-28-93-632-42.xml.hg,2.808600674536529,6.666666666666666,6.045,6.045,
rand-3-28-28-93-632-43.xml.hg,2.6981140268440527,6.333333333333334,6.0,6.0,
rand-3-28-28-93-632-44.xml.hg,2.7406247590657506,6.666666666666666,-1,6.333,
rand-3-28-28-93-632-45.xml.hg,2.791802549921325,6.333333333333333,6.0,6.0,
rand-3-28-28-93-632-46.xml.hg,2.789287902947012,6.666666666666667,-1,6.29,
rand-3-28-28-93-632-47.xml.hg,2.816310357252996,7.0,-1,6.333,
rand-3-28-28-93-632-48.xml.hg,2.798750428066127,7.0,-1,6.333,
rand-3-28-28-93-632-49.xml.hg,2.729490848185883,6.666666666666667,6.333,6.333,
rand-3-28-28-93-632-50.xml.hg,2.86961217444841,7.0,-1,6.333,
rand-3-28-28-93-632f-01.xml.hg,2.773461419279414,6.333333333333333,6.125,6.125,
rand-3-28-28-93-632f-02.xml.hg,2.798942061126904,6.666666666666667,-1,6.118,
rand-3-28-28-93-632f-03.xml.hg,2.84168453282443,6.666666666666667,-1,6.4,
rand-3-28-28-93-632f-04.xml.hg,2.867596526968485,6.666666666666667,6.333,6.333,
rand-3-28-28-93-632f-05.xml.hg,2.9302498329944733,7.0,-1,6.333,
rand-3-28-28-93-632f-06.xml.hg,2.861792959815459,7.0,-1,6.333,
rand-3-28-28-93-632f-07.xml.hg,2.7526674389811876,6.666666666666667,-1,6.333,
rand-3-28-28-93-632f-08.xml.hg,2.8954074025545538,7.0,-1,6.538,
rand-3-28-28-93-632f-09.xml.hg,2.727727686037412,7.0,-1,6.333,
rand-3-28-28-93-632f-10.xml.hg,2.77379051776335,6.666666666666667,6.0,6.0,
rand-3-28-28-93-632f-11.xml.hg,2.8498811577018963,7.0,6.333,6.333,
rand-3-28-28-93-632f-12.xml.hg,2.838241613916445,7.0,-1,6.333,
rand-3-28-28-93-632f-13.xml.hg,2.848224747135905,7.0,-1,6.348,
rand-3-28-28-93-632f-14.xml.hg,2.8173178914540054,6.735294117647059,6.0,6.0,
rand-3-28-28-93-632f-15.xml.hg,2.789377776303723,6.357142857142857,-1,6.333,
rand-3-28-28-93-632f-16.xml.hg,2.8726446004503146,7.333333333333333,-1,6.667,
rand-3-28-28-93-632f-17.xml.hg,2.7749107185055095,6.666666666666667,6.273,6.273,
rand-3-28-28-93-632f-18.xml.hg,2.867887821049729,6.666666666666667,-1,6.338,
rand-3-28-28-93-632f-19.xml.hg,2.793343297013517,7.333333333333333,-1,6.333,
rand-3-28-28-93-632f-20.xml.hg,2.824141638085819,7.0,6.0,6.0,
rand-3-28-28-93-632f-21.xml.hg,2.7962779849139183,7.0,-1,6.333,
rand-3-28-28-93-632f-22.xml.hg,2.7881396133035063,7.0,-1,6.417,
rand-3-28-28-93-632f-23.xml.hg,2.9099900765841245,7.0,-1,6.333,
rand-3-28-28-93-632f-24.xml.hg,2.7774614545891776,6.666666666666667,6.0,6.0,
rand-3-28-28-93-632f-25.xml.hg,2.8870638848319174,7.0,-1,6.667,
rand-3-28-28-93-632f-26.xml.hg,2.9792331424497003,6.666666666666666,-1,6.333,
rand-3-28-28-93-632f-27.xml.hg,2.89084365365183,7.0,-1,6.667,
rand-3-28-28-93-632f-28.xml.hg,2.7671343975941762,6.666666666666667,-1,6.333,
rand-3-28-28-93-632f-29.xml.hg,2.8026770572739372,6.666666666666667,-1,6.333,
rand-3-28-28-93-632f-30.xml.hg,2.7816925053184405,7.0,-1,6.333,
rand-3-28-28-93-632f-31.xml.hg,4.666666666666667,6.333333333333333,6.0,6.0,
rand-3-28-28-93-632f-32.xml.hg,2.71980893051142,6.392857142857142,6.0,6.0,
rand-3-28-28-93-632f-33.xml.hg,2.8965065971770207,7.333333333333333,-1,6.667,
rand-3-28-28-93-632f-34.xml.hg,2.9386593391633955,7.0,-1,6.333,
rand-3-28-28-93-632f-35.xml.hg,4.666666666666667,6.666666666666666,6.0,6.0,
rand-3-28-28-93-632f-36.xml.hg,2.717092185285787,6.666666666666666,6.0,6.0,
rand-3-28-28-93-632f-37.xml.hg,2.8114222322924993,7.0,-1,6.1,
rand-3-28-28-93-632f-38.xml.hg,2.7963411994958562,7.0,-1,6.667,
rand-3-28-28-93-632f-39.xml.hg,2.787301340895765,6.666666666666667,-1,6.333,
rand-3-28-28-93-632f-40.xml.hg,2.8611141384460517,7.0,-1,6.35,
rand-3-28-28-93-632f-41.xml.hg,2.7558763189538165,6.666666666666667,-1,6.333,
rand-3-28-28-93-632f-42.xml.hg,2.8002302327393904,6.666666666666667,6.045,6.045,
rand-3-28-28-93-632f-43.xml.hg,5.166666666666667,6.666666666666666,6.0,6.0,
