name,our_ghtw_lb,our_ghtw_ub,FraSMT_ghtw,Triangulator_ghtw,LogKDecomp_ghtw_lb,LogKDecomp_ghtw_ub
rand-3-20-20-60-632f-37.xml.hg,4,6.0,-1,5,5,5
rand-3-20-20-60-632f-38.xml.hg,4,6.0,5,5,5,5
rand-3-20-20-60-632f-39.xml.hg,4,6.0,5,5,5,5
rand-3-20-20-60-632f-40.xml.hg,4,5.0,-1,5,5,5
rand-3-20-20-60-632f-41.xml.hg,4,6.0,5,5,5,5
rand-3-20-20-60-632f-42.xml.hg,4,6.0,-1,5,5,5
rand-3-20-20-60-632f-43.xml.hg,4,5.0,5,5,5,5
rand-3-20-20-60-632f-44.xml.hg,4,6.0,5,5,5,5
rand-3-20-20-60-632f-45.xml.hg,4,5.0,5,5,5,5
rand-3-20-20-60-632f-46.xml.hg,4,6.0,5,5,5,5
rand-3-20-20-60-632f-47.xml.hg,4,5.0,5,5,5,5
rand-3-20-20-60-632f-48.xml.hg,4,6.0,-1,5,5,5
rand-3-20-20-60-632f-49.xml.hg,4,6.0,5,5,5,5
rand-3-20-20-60-632f-50.xml.hg,4,6.0,5,5,5,5
rand-3-24-24-76-632-01.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-02.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-03.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-04.xml.hg,4,6.0,-1,5,5,5
rand-3-24-24-76-632-05.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-06.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-07.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-08.xml.hg,5,6.0,-1,6,6,6
rand-3-24-24-76-632-09.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-10.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-11.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-12.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-13.xml.hg,4,6.0,-1,5,5,5
rand-3-24-24-76-632-14.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-15.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-16.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-17.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-18.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-19.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-20.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-21.xml.hg,4,7.0,-1,5,5,5
rand-3-24-24-76-632-22.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-23.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-24.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-25.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-26.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-27.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-28.xml.hg,4,6.0,-1,5,5,5
rand-3-24-24-76-632-29.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-30.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-31.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-32.xml.hg,5,7.0,-1,5,5,5
rand-3-24-24-76-632-33.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-34.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-35.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-36.xml.hg,5,6.0,-1,6,6,6
rand-3-24-24-76-632-37.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-38.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-39.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-40.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-41.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-42.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-43.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-44.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-45.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-46.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-47.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-48.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-49.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632-50.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-01.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-02.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-03.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-04.xml.hg,4,6.0,-1,5,5,5
rand-3-24-24-76-632f-05.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-06.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-07.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-08.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-09.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-10.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-11.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-12.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-13.xml.hg,5,6.0,-1,5,5,5
rand-3-24-24-76-632f-14.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-15.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-16.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-17.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-18.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-19.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-20.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-21.xml.hg,5,6.0,-1,5,5,5
rand-3-24-24-76-632f-22.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-23.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-24.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-25.xml.hg,5,8.0,-1,6,6,6
rand-3-24-24-76-632f-26.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-27.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-28.xml.hg,5,6.0,-1,5,5,5
rand-3-24-24-76-632f-29.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-30.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-31.xml.hg,5,6.0,-1,6,6,6
rand-3-24-24-76-632f-32.xml.hg,5,7.0,-1,5,5,5
rand-3-24-24-76-632f-33.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-34.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-35.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-36.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-37.xml.hg,4,6.0,-1,6,6,6
rand-3-24-24-76-632f-38.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-39.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-40.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-41.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-42.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-43.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-44.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-45.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-46.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-47.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-48.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-49.xml.hg,5,7.0,-1,6,6,6
rand-3-24-24-76-632f-50.xml.hg,5,7.0,-1,6,6,6
rand-3-28-28-93-632-01.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-02.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632-03.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-04.xml.hg,3,8.0,-1,7,6,7
rand-3-28-28-93-632-05.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632-06.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-07.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-08.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-09.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-10.xml.hg,3,9.0,-1,6,6,6
rand-3-28-28-93-632-11.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632-12.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-13.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-14.xml.hg,3,8.0,-1,6,6,6
rand-3-28-28-93-632-15.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-16.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632-17.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-18.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-19.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632-20.xml.hg,3,8.0,-1,6,6,6
rand-3-28-28-93-632-21.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-22.xml.hg,3,8.0,-1,7,6,7
rand-3-28-28-93-632-23.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-24.xml.hg,3,8.0,-1,6,6,6
rand-3-28-28-93-632-25.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632-26.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-27.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632-28.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-29.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-30.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632-31.xml.hg,3,8.0,-1,6,6,6
rand-3-28-28-93-632-32.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-33.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632-34.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-35.xml.hg,5,8.0,-1,6,6,6
rand-3-28-28-93-632-36.xml.hg,3,8.0,-1,6,6,6
rand-3-28-28-93-632-37.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-38.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-39.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-40.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632-41.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-42.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-43.xml.hg,3,8.0,-1,6,6,6
rand-3-28-28-93-632-44.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-45.xml.hg,3,7.0,-1,6,6,6
rand-3-28-28-93-632-46.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-47.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632-48.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632-49.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632-50.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632f-01.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-02.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-03.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632f-04.xml.hg,3,8.0,-1,7,6,7
rand-3-28-28-93-632f-05.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632f-06.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-07.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-08.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-09.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-10.xml.hg,3,9.0,-1,6,6,6
rand-3-28-28-93-632f-11.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-12.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632f-13.xml.hg,3,7.0,-1,7,7,7
rand-3-28-28-93-632f-14.xml.hg,3,8.0,-1,6,6,6
rand-3-28-28-93-632f-15.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-16.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-17.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-18.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-19.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632f-20.xml.hg,3,8.0,-1,6,6,6
rand-3-28-28-93-632f-21.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-22.xml.hg,3,8.0,-1,7,6,7
rand-3-28-28-93-632f-23.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-24.xml.hg,3,8.0,-1,6,6,6
rand-3-28-28-93-632f-25.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632f-26.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-27.xml.hg,3,9.0,-1,7,6,7
rand-3-28-28-93-632f-28.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-29.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-30.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632f-31.xml.hg,5,8.0,-1,6,6,6
rand-3-28-28-93-632f-32.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-33.xml.hg,3,9.0,-1,7,6,7
rand-3-28-28-93-632f-34.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-35.xml.hg,5,8.0,-1,6,6,6
rand-3-28-28-93-632f-36.xml.hg,3,8.0,-1,6,6,6
rand-3-28-28-93-632f-37.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-38.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632f-39.xml.hg,3,9.0,-1,7,7,7
rand-3-28-28-93-632f-40.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-41.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-42.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-43.xml.hg,6,8.0,-1,6,6,6
rand-3-28-28-93-632f-44.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-45.xml.hg,3,8.0,-1,6,6,6
rand-3-28-28-93-632f-46.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-47.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-48.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-49.xml.hg,3,8.0,-1,7,7,7
rand-3-28-28-93-632f-50.xml.hg,3,9.0,-1,7,7,7
rand-5-10-10-15-08-0.xml.hg,2,3.0,2,2,2,2
rand-5-10-10-15-08-1.xml.hg,2,3.0,2,2,2,2
rand-5-10-10-15-08-2.xml.hg,2,3.0,2,2,2,2
rand-5-10-10-15-08-3.xml.hg,2,3.0,3,3,3,3
rand-5-10-10-15-08-4.xml.hg,2,3.0,2,2,2,2
rand-5-10-10-15-08-5.xml.hg,2,3.0,3,3,3,3
rand-5-10-10-15-08-6.xml.hg,2,2.0,2,2,2,2
rand-5-10-10-15-08-7.xml.hg,2,2.0,2,2,2,2
rand-5-10-10-15-08-8.xml.hg,2,3.0,2,2,2,2
rand-5-10-10-15-08-9.xml.hg,2,3.0,3,3,3,3
rand-5-2X-05c-01.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-02.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-04.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-06.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-07.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-08.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-10.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-11.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-12.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-14.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-16.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-17.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-18.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-20.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-21.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-25.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-28.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-30.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-31.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-32.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-33.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-34.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-38.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-39.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-40.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-47.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-48.xml.hg,3,3.0,3,3,3,3
rand-5-2X-05c-50.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-02.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-03.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-04.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-05.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-07.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-11.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-13.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-16.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-19.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-20.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-21.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-23.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-24.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-25.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-26.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-28.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-32.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-33.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-34.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-38.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-39.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-41.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-42.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-44.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-46.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-48.xml.hg,3,3.0,3,3,3,3
rand-5-4X-05c-49.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-01.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-02.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-03.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-05.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-06.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-07.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-13.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-16.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-17.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-19.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-22.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-23.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-24.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-25.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-26.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-27.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-28.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-29.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-30.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-31.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-33.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-36.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-37.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-39.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-40.xml.hg,2,3.0,3,3,3,3
rand-5-8X-05c-41.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-42.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-44.xml.hg,3,3.0,3,3,3,3
rand-5-8X-05c-47.xml.hg,3,3.0,3,3,3,3
rand-7-40-8-40-02500-0.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-02500-1.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-02500-2.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-02500-3.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-02500-4.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-02500-5.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-02500-6.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-02500-7.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-02500-8.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-02500-9.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-05000-0.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-05000-1.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-05000-2.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-05000-3.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-05000-4.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-05000-5.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-05000-6.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-05000-7.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-05000-8.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-05000-9.xml.hg,3,6.0,-1,6,6,6
rand-7-40-8-40-07500-0.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-07500-1.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-07500-2.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-07500-3.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-07500-4.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-07500-5.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-07500-6.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-07500-7.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-07500-8.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-07500-9.xml.hg,3,6.0,-1,6,6,6
rand-7-40-8-40-10000-0.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-10000-1.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-10000-2.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-10000-3.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-10000-4.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-10000-5.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-10000-6.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-10000-7.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-10000-8.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-10000-9.xml.hg,3,6.0,-1,6,6,6
rand-7-40-8-40-12500-0.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-12500-1.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-12500-2.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-12500-3.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-12500-4.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-12500-5.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-12500-6.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-12500-7.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-12500-8.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-12500-9.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-15000-0.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-15000-1.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-15000-2.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-15000-3.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-15000-4.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-15000-5.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-15000-6.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-15000-7.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-15000-8.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-15000-9.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-17500-0.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-17500-1.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-17500-2.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-17500-3.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-17500-4.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-17500-5.xml.hg,3,8.0,-1,6,6,6
rand-7-40-8-40-17500-6.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-17500-7.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-17500-8.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-17500-9.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-20000-0.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-20000-1.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-20000-2.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-20000-3.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-20000-4.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-20000-5.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-20000-6.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-20000-7.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-20000-8.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-20000-9.xml.hg,3,7.0,-1,6,6,6
